ID,Barcode,Item_Name,MRP,Rate_A,Rate_B,WS_Price,Rate_C,Last_Used,Available_Stock,UOM,HSN,Tax_Percentage,Discount_Percentage,Low_Stock_Quantity,Expiry_Date,Description,Total_Sold,Brand_Name,Supplier_Name,Full_Bin_Qty,Managed_Bin
2213,2213,Push Up Front hook 1501 36 Red,449,350,340,185,304.5,15-01-2023,-2,Pcs,,0,0,2,01-01-2100,Kavjay,2,,,0,FALSE
2214,2214,Push Up Front hook 1501 36 Skin,449,350,340,185,304.5,13-10-2022,-2,Pcs,,0,0,2,01-01-2100,Kavjay,2,,,0,FALSE
2215,2215,Push Up Front hook 1501 36 Purple,449,350,340,185,304.5,01-11-2021,-4,Pcs,,0,0,2,01-01-2100,Kavjay,0,,,0,FALSE
2216,2216,Sports Bra 1516 Purple,699,499,289,225,350,06-09-2021,-3,Pcs,6212,0,0,0,01-01-2100,Kavjay,0,,,0,FALSE
2217,2217,Sports Bra Cross Belt 1583 Skin,455,350,299,195,285,28-10-2022,8,Pcs,6212,0,0,0,01-01-2100,Fashion Time,1,,Fashion Time,0,FALSE
2218,2218,Sports Bra Cross Belt 1583 Wine,455,350,299,195,285,18-09-2022,0,Pcs,6212,0,0,0,01-01-2100,Fashion Time,3,,Fashion Time,0,FALSE
2219,2219,Sports Bra Cross Belt 1583 Grey,455,350,299,195,285,09-10-2022,1,Pcs,6212,0,0,2,01-01-2100,Kavjay,9,,,0,FALSE
2220,2220,Push Up Plain 269 Black 34,499,300,250,140,250,25-01-2023,5,Pcs,,0,0,1,01-01-2100,Kavjay Updated 20220215,12,,,0,FALSE
2221,2221,Push Up Plain 269 Purple 36,499,300,250,150,250,15-02-2022,0,Pcs,,0,0,1,01-01-2100,Kavjay Updated 20220215,0,,,0,FALSE
2222,2222,Bralatte 6 Strip 071/Bloosam Beauty,160,130,85,75,112.5,12-05-2021,-12,Pcs,6212,0,0,3,01-01-2100,kavjay (Indian Quality 1),0,,,0,FALSE
2223,2223,Bralatte 6 Strip 071,160,120,85,85,112.5,29-10-2021,-12,Pcs,6212,0,0,3,01-01-2100,kavjay (China Quality 3),0,,,0,FALSE
2224,2224,Bralatte 6 Strip 071,160,120,85,65,112.5,20-06-2020,-6,Pcs,6212,0,0,3,01-01-2100,kavjay (Indian Quality 2),0,,,0,FALSE
2225,2225,4Ever Print Panty XXL 40 100,36,28,28,20,25,20-06-2020,-24,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2226,2226,Sanu Panty 4XL 44 110,36,28,28,20,25,18-01-2023,-8,Pcs,6108,0,0,0,01-01-2100,Muntaha,2,,,0,FALSE
2227,2227,MH Panty 5XL 46 115,45,32,32,23,28,24-01-2023,-21,Pcs,6108,0,0,0,01-01-2100,Muntaha,3,,,0,FALSE
2228,2228,Designer Patta Pouch Panty 80,44,30,30,22,27,20-06-2020,-12,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2229,2229,Designer Patta Pouch Panty 85,44,30,30,22,27,20-06-2020,-12,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2230,2230,Designer Patta Pouch Panty 90,44,30,30,22,27,20-06-2020,-12,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2231,2231,Z+ Panty 80,35,25,25,13,20,15-01-2023,-9,Pcs,6108,0,0,0,01-01-2100,Muntaha,1,,,0,FALSE
2232,2232,Z+ Panty 85,35,25,25,13,20,21-01-2023,-15,Pcs,6108,0,0,0,01-01-2100,Muntaha,2,,,0,FALSE
2233,2233,Z+ Panty 90,35,25,25,13,20,18-05-2021,-9,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2234,2234,Janki Broad Panty 80,50,36,36,25,32,20-06-2020,-12,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2235,2235,Janki Broad Panty 85,50,36,36,25,32,20-06-2020,-12,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2236,2236,Janki Broad Panty 90,50,36,36,25,32,20-06-2020,-12,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2237,2237,Yes Madam Panty 80,35,20,20,11,18,02-10-2022,-13,Pcs,6108,0,0,0,01-01-2100,Muntaha,1,,,0,FALSE
2238,2238,Yes Madam Panty 85,35,20,20,11,18,02-02-2020,0,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2239,2239,Yes Madam Panty 90,35,20,20,11,18,12-05-2021,-18,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2240,2240,Bobby Panty 80,35,25,25,13,20,12-05-2021,0,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2241,2241,Bobby Panty 85,35,25,25,13,20,12-05-2021,-18,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2242,2242,Bobby Panty 90,35,25,25,13,20,12-05-2021,-8,Pcs,6108,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2243,2243,Lingerie Broad Panty 80,50,40,36,25,32,03-08-2022,-14,Pcs,6108,0,0,0,01-01-2100,Muntaha,2,,,0,FALSE
2244,2244,Lingerie Broad Panty 85,50,40,36,25,32,03-08-2022,-13,Pcs,6108,0,0,0,01-01-2100,Muntaha,3,,,0,FALSE
2245,2245,Lingerie Broad Panty 90,50,40,36,25,32,21-03-2022,-12,Pcs,6108,0,0,0,01-01-2100,Muntaha,1,,,0,FALSE
2246,2246,Neelu Slip Color 40,55,35,35,20,30,14-10-2022,1,Pcs,,0,0,0,01-01-2100,Muntaha,7,,,0,FALSE
2247,2247,Neelu Slip White 40,55,35,35,20,30,19-02-2022,-6,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2248,2248,Neelu Slip Color 32,45,28,28,15,24,15-07-2021,-13,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2249,2249,Neelu Slip Color 34,45,28,28,15,24,19-08-2020,-12,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2250,2250,Neelu Slip Color 36,45,28,28,15,24,20-06-2020,-12,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2251,2251,Neelu Slip White 32,45,28,28,15,24,20-06-2020,-12,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2252,2252,Neelu Slip White 34,45,28,28,15,24,20-06-2020,-12,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2253,2253,Neelu Slip White 36,45,28,28,15,24,20-06-2020,-12,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2254,2254,Neelu Slip Color 32 Bright,45,30,30,17,27,20-06-2020,-12,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2255,2255,Neelu Slip Color 34 Bright,45,30,30,17,27,20-06-2020,-12,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2256,2256,Neelu Slip Color 36 Bright,45,30,30,17,27,20-06-2020,-12,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2257,2257,Aliya Slip Multicolor Box 32,65,48,48,30,40,12-05-2021,-34,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2258,2258,Aliya Slip Multicolor Box 34,65,48,48,30,40,02-02-2020,0,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2259,2259,Aliya Slip Multicolor Box 36,65,48,48,30,40,02-02-2020,0,Pcs,,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2260,2260,Feel Beauty Sports Bra 32 Skin,50,35,35,20,30,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2261,2261,Feel Beauty Sports Bra 34 Skin,50,35,35,20,30,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2262,2262,Feel Beauty Sports Bra 36 Skin,50,35,35,20,30,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2263,2263,Feel Beauty Sports Bra 32 Black,50,35,35,20,30,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2264,2264,Feel Beauty Sports Bra 34 Black,50,35,35,20,30,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2265,2265,Feel Beauty Sports Bra 36 Black,50,35,35,20,30,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2266,2266,Ruby Rose Sports Bra 32 White,66,45,45,25,40,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2267,2267,Ruby Rose Sports Bra 34 White,66,45,45,25,40,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2268,2268,Ruby Rose Sports Bra 36 White,66,45,45,25,40,20-06-2020,-4,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2269,2269,Bralatte 6 Strip 071 Black [SALE PRICE],199,99,85,50,80,17-01-2023,31,Pcs,6212,0,0,0,01-01-2100,Muntaha,36,,,0,FALSE
2270,2270,Bralatte 6 Strip 071 Blue [SALE PRICE],199,99,85,50,80,14-05-2021,-7,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2271,2271,Bralatte 6 Strip 071 White [SALE PRICE],199,99,85,50,80,31-10-2022,-3,Pcs,6212,0,0,0,01-01-2100,Muntaha,5,,,0,FALSE
2272,2272,Bralatte 6 Strip 071 Purple [SALE PRICE],199,99,85,50,80,04-01-2023,3,Pcs,6212,0,0,0,01-01-2100,Muntaha,8,,,0,FALSE
2273,2273,Bralatte 6 Strip 071 Orange [SALE PRICE],199,99,85,50,80,20-06-2020,-6,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2274,2274,Bralatte 6 Strip 071 Green [SALE PRICE],199,99,85,50,80,03-10-2021,16,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2275,2275,Bralatte 6 Strip 071 Light Pink [SALE PRICE],199,99,85,50,80,22-06-2020,-6,Pcs,6212,0,0,0,01-01-2100,Muntaha,0,,,0,FALSE
2276,2276,Bralatte 6 Strip 071 Gray [SALE PRICE],199,99,85,50,80,25-01-2023,8,Pcs,6212,0,0,0,01-01-2100,Muntaha,5,,,0,FALSE
2277,2277,1406 HIPSTER L(3combo) DASTD,498,450,450,343.7,450,25-01-2023,3,Pcs,,0,0,2,01-01-2100,Pagli,9,,,0,FALSE
2278,2278,1723 Non-Wired Padded Bra 36 Jockey JTeal 729,729,655,649,503,649,06-11-2022,0,Pcs,6212,0,0,2,01-01-2100,A Pagali,2,,,0,FALSE
2279,2279,Plain Bralatte Padded LA-6 Skin,389,250,270,100,270,30-06-2020,-6,Pcs,6212,0,0,0,01-01-2100,Muntah,0,,,0,FALSE
2280,2280,Plain Bralatte Padded LA-6 Black,389,250,270,100,270,12-05-2021,-6,Pcs,6212,0,0,0,01-01-2100,Muntah,0,,,0,FALSE
2281,2281,Plain Bralatte Padded LA-6 Red,389,250,270,100,270,27-02-2022,-6,Pcs,6212,0,0,0,01-01-2100,Muntah,1,,,0,FALSE
2282,2282,Printed Tube Top 8738,399,250,250,110,250,26-10-2021,-21,Pcs,,0,0,1,01-01-2100,Muntah,0,,,0,FALSE
2283,2283,Printed Bralatte Padded 8736,440,250,300,130,300,08-06-2021,-10,Pcs,6212,0,0,1,01-01-2100,Muntah,0,,,0,FALSE
2284,2284,Bralatte 166 White,440,300,300,130,300,30-07-2021,-4,Pcs,6212,0,0,1,01-01-2100,Muntah,0,,,0,FALSE
2285,2285,Bralatte 166 Black,440,270,300,130,300,23-06-2022,-6,Pcs,6212,0,0,1,01-01-2100,Muntah,2,,,0,FALSE
2286,2286,Bralatte Top 5012 8881 Black,380,220,250,100,250,29-10-2022,-11,Pcs,6212,0,0,1,01-01-2100,Muntah,11,,,0,FALSE
2287,2287,Bralatte Top 308 Black,380,270,249,120,250,01-04-2022,-6,Pcs,6212,0,0,1,01-01-2100,Muntah,1,,,0,FALSE
2288,2288,Bralatte Top 2045 Black,380,275,275,120,250,08-07-2021,-6,Pcs,6212,0,0,1,01-01-2100,Muntah,0,,,0,FALSE
2289,2289,Tube 8038 with hook Skin,360,250,255,100,240,10-08-2021,-6,Pcs,,0,0,0,01-01-2100,Muntah,0,,,0,FALSE
2290,2290,Tube 8038 with hook Black,360,250,255,100,250,04-03-2022,-3,Pcs,,0,0,1,01-01-2100,Muntah,2,,,0,FALSE
2291,2291,Tube 8038 with hook White,360,270,255,150,250,15-03-2022,-4,Pcs,,0,0,1,01-01-2100,Muntah,1,,,0,FALSE
2292,2292,Bralatte Top 1912 Black,440,300,300,150,300,12-05-2021,-5,Pcs,6212,0,0,1,01-01-2100,Muntah,0,,,0,FALSE
2293,2293,Air Bra Slim Belt Skin 4016,205,100,69,37,60,21-09-2021,-11,Pcs.,6212,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2294,2294,Air Bra Slim Belt Black 4016,205,100,69,37,60,21-03-2022,-10,Pcs.,6212,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2295,2295,Air Bra Slim Belt Red 4016,205,100,69,37,60,20-01-2022,-10,Pcs.,6212,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2296,2296,Tube Plain Bra White,135,80,80,30,76,03-07-2021,-9,Pcs.,6212,0,0,1,01-01-2100,Muntaha,0,,,0,FALSE
2297,2297,Tube Plain Bra Black,135,80,80,40,76,26-12-2022,16,Pcs.,6212,0,0,1,01-01-2100,Muntaha,15,,,0,FALSE
2298,2298,Tube Plain Bra Purle,135,80,80,30,76,20-11-2022,-7,Pcs.,6212,0,0,1,01-01-2100,Muntaha,4,,,0,FALSE
2299,2299,Tube Plain Bra Candy Pink,135,80,80,30,76,23-09-2022,-12,Pcs.,6212,0,0,1,01-01-2100,Muntaha,1,,,0,FALSE
2300,2300,Bralatte Top 169 Black,399,270,250,110,250,20-05-2022,-6,Pcs,6212,0,0,1,01-01-2100,Muntah,1,,,0,FALSE
2301,2301,Lace Top 529 Skin,399,220,220,115,220,12-05-2021,-6,Pcs,,0,0,1,01-01-2100,Muntaha,0,,,0,FALSE
2302,2302,Lace Top 529 Black,399,220,220,115,220,12-05-2021,-7,Pcs,,0,0,1,01-01-2100,Muntaha,0,,,0,FALSE
2303,2303,Lace Bralatte Top 319 White,399,220,220,110,220,07-08-2021,-2,Pcs,6212,0,0,1,01-01-2100,Muntaha,0,,,0,FALSE
2304,2304,Lace Bralatte Top 319 Black,399,220,220,110,220,11-06-2021,-6,Pcs,6212,0,0,1,01-01-2100,Muntaha,0,,,0,FALSE
2305,2305,Tube Designer with hook Black 8623,360,270,255,110,250,14-03-2022,-6,Pcs,,0,0,1,01-01-2100,Muntah,1,,,0,FALSE
2306,2306,Tube 5034 Cross Back Black,399,250,220,100,195,04-08-2021,-2,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2307,2307,Bralatte Top 036 Black,440,300,300,140,250,21-08-2022,-6,Pcs,6212,0,0,1,01-01-2100,Muntah,3,,,0,FALSE
2308,2308,Tube 5035 Net Back Skin,399,250,220,100,195,16-01-2023,0,Pcs,,0,0,2,01-01-2100,Muntaha,2,,,0,FALSE
2309,2309,Tube 5035 Net Back Black,399,220,220,100,195,11-08-2022,1,Pcs,,0,0,2,01-01-2100,Muntaha,4,,,0,FALSE
2310,2310,Blouse White  1332,499,270,400,115,400,26-08-2022,0,Pcs.,,0,0,1,01-01-2100,Muntaha,1,,,0,FALSE
2311,2311,Blouse Black 1332,499,270,400,115,400,29-10-2022,-3,Pcs.,,0,0,1,01-01-2100,Muntaha,1,,,0,FALSE
2312,2312,Blouse Skin 1332,499,270,400,115,400,12-05-2021,0,Pcs.,,0,0,1,01-01-2100,Muntaha,0,,,0,FALSE
2313,2313,Blouse Red 1332,499,270,400,115,400,02-05-2022,-3,Pcs.,,0,0,1,01-01-2100,Muntaha,1,,,0,FALSE
2314,2314,Blouse Candy Pink 1332,499,270,400,115,400,22-07-2021,-3,Pcs.,,0,0,1,01-01-2100,Muntaha,0,,,0,FALSE
2315,2315,Lace Top 652,399,250,220,110,220,15-03-2022,-6,Pcs,,0,0,1,01-01-2100,Muntaha,1,,,0,FALSE
2316,2316,Tube Designer F 521 Black,399,220,169,130,195,11-11-2022,9,Pcs,,0,0,2,01-01-2100,Muntaha,9,,,0,FALSE
2317,2317,Tube Designer F 521 White,399,220,169,130,195,24-01-2023,13,Pcs,,0,0,2,01-01-2100,Muntaha,4,,,0,FALSE
2318,2318,Tube Designer F 521 Skin,399,220,169,130,195,20-11-2022,16,Pcs,,0,0,2,01-01-2100,Muntaha,6,,,0,FALSE
2319,2319,Padded Bra 108 Red 36,299,150,0,0,0,14-06-2022,-3,Pcs,6212,0,0,0,01-01-2100,Muntaha,2,,,0,FALSE
2320,2320,Push Up Backless 34 Pink  777,450,380,340,0,312.5,20-06-2020,-3,Pcs,,0,0,2,01-01-2100,Muntah,0,,,0,FALSE
2321,2321,Push Up Backless 36 Pink 777,450,380,340,0,312.5,20-06-2020,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2322,2322,Push Up Backless 34 Purple 777,450,380,340,0,312.5,20-06-2020,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2323,2323,Fashion Underwear 36 608 Black,155,120,120,0,86,25-04-2022,-2,Pcs,,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2324,2324,Fashion Underwear 36 608 Purple,155,120,120,0,86,23-12-2020,-2,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2325,2325,Fashion Underwear 34 608 Purple,155,120,120,0,86,24-01-2022,-2,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2326,2326,Slim Pad 34 Black Print 300,399,250,150,0,120,21-01-2022,-2,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2327,2327,Slim Pad 36 Black Print 300,399,250,150,0,120,23-01-2022,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2328,2328,Fashion Underwear 32 608 Skin,155,120,120,0,86,13-08-2021,-4,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2329,2329,Slim Pad 34 lemon Plain 2006,299,220,150,0,120,20-06-2020,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2330,2330,Slim Pad 36 Orange Plain 185,399,250,150,0,120,12-05-2021,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2331,2331,Slim Pad 38 Nude 2329,399,200,150,0,120,12-05-2021,5,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2332,2332,Slim Pad 42 Skin 2329,399,200,150,0,120,12-05-2021,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2333,2333,Slim Pad 42 Candy Pink,399,250,150,0,120,12-05-2021,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2334,2334,Slim Pad Dot Print 32 929,399,250,220,0,200,21-07-2021,-5,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2335,2335,Slim Pad Dot Print 34 929,399,250,220,0,200,02-10-2022,-5,Pcs,,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2336,2336,Slim Pad Dot Print 36 929,399,250,220,0,200,27-06-2020,-2,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2337,2337,Slim Pad  White 34 2096,399,250,220,0,200,29-11-2021,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2338,2338,Designer Slim Pad  858 38,399,250,220,0,200,03-05-2022,-1,Pcs,,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2339,2339,Slim Pad 42 Black 2329,399,250,150,0,120,12-05-2021,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2340,2340,Designer Slim Pad 40 287,300,220,220,0,200,01-09-2022,-1,Pcs,,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2341,2341,Designer Slim Pad 44 287,399,250,220,0,200,20-06-2020,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2342,2342,Designer Slim Pad Dot Print 38 285,399,250,220,0,200,12-05-2021,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2343,2343,Push Up Bra Plain Pink 34 3845,499,275,275,0,275,12-05-2021,0,Pcs,6212,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2344,2344,Push Up Bra Plain Red 32 303,499,350,275,150,275,24-07-2021,0,Pcs,6212,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2345,2345,Designer Push Up 36 6000,399,300,220,0,200,12-06-2021,-4,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2346,2346,Push Up Bra Plain White 36 993,499,275,275,0,275,12-05-2021,0,Pcs,6212,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2347,2347,Push Up Bra Plain White 40 2007,499,275,275,0,275,20-06-2020,0,Pcs,6212,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2348,2348,Push Up Bra Plain White 38 2007,499,275,275,0,275,28-05-2022,0,Pcs,6212,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2349,2349,Designer Push Up White 34 101,499,350,290,0,200,08-11-2020,-3,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2350,2350,Push Up Front hook 807 Sea Blue 34,449,340,340,0,304.5,28-03-2022,-2,Pcs,,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2351,2351,Push Up Front hook 807 Sea Blue 36,449,340,340,0,304.5,20-06-2020,-2,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2352,2352,Push Up Front hook 807 Sea Blue 38,449,340,340,0,304.5,05-12-2020,-3,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2353,2353,Push Up Front hook 807 Sea Blue 40,449,340,340,0,304.5,07-02-2020,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2354,2354,Push Up Front hook 807 Sea Green 34,449,340,340,0,304.5,07-02-2020,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2355,2355,Push Up Front hook 807 Sea Green 36,449,340,340,0,304.5,07-02-2020,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2356,2356,Push Up Front hook 807 Sea Green 38,449,340,340,0,304.5,10-06-2020,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2357,2357,Push Up Front hook 807 Sea Green 40,449,340,340,0,304.5,20-06-2020,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2358,2358,Designer Push Up Black 34 9948,499,300,290,0,200,06-01-2021,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2359,2359,Designer Push Up Black 36 9948,499,300,290,0,200,19-08-2020,-2,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2360,2360,Backless Bra  2 Belt White 34,499,380,350,0,300,09-05-2022,-2,Pcs,6212,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2361,2361,Victoria  Set  Orange 32,699,500,350,0,420,10-06-2021,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2362,2362,Victoria  Set  Orange 34,699,500,350,0,420,12-05-2021,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2363,2363,Victoria  Set  Orange 36,699,500,350,0,420,26-01-2021,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2364,2364,Victoria  Set  Navy Blue 32,699,500,399,0,420,18-08-2022,-1,Pcs,,0,0,2,01-01-2100,Muntaha,1,,,0,FALSE
2365,2365,Victoria  Set  Navy Blue 36,699,500,399,0,420,07-02-2020,0,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2366,2366,Victoria  Set Purple 34,699,500,399,0,420,12-05-2021,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2367,2367,Victoria  Set Purple 36,699,500,399,0,420,12-05-2021,-1,Pcs,,0,0,2,01-01-2100,Muntaha,0,,,0,FALSE
2368,2368,Lia Babydoll Nightie 1001Blk ME01,399,199,169,70,169,22-07-2022,7,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,1,,,0,FALSE
2369,2369,Lia Babydoll Nightie 1001Magenta ME01,399,199,169,70,169,19-02-2022,1,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,0,,,0,FALSE
2370,2370,Lia Babydoll Nightie 1001Navy ME01,399,199,169,70,169,13-05-2021,0,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,0,,,0,FALSE
2371,2371,Lia Babydoll Nightie 1001Pink ME01,399,199,169,70,169,25-12-2021,0,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,0,,,0,FALSE
2372,2372,Lia Babydoll Nightie 1001Purple ME01,399,199,169,70,169,08-07-2022,1,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,1,,,0,FALSE
2373,2373,Lia Babydoll Nightie 1001Red ME01,399,199,169,70,169,11-05-2022,6,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,2,,,0,FALSE
2374,2374,Lia Babydoll Nightie 1001Royal-Blue ME01,399,199,169,70,169,26-06-2021,0,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,0,,,0,FALSE
2375,2375,Lia Babydoll Nightie 1001Wht-Cyn-Ribbon ME01,399,199,169,70,169,19-03-2022,7,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,0,,,0,FALSE
2376,2376,Lia Babydoll Nightie 1007Blk,299,199,149,55,149,28-10-2022,10,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,2,,,0,FALSE
2377,2377,Lia Babydoll Nightie 1007Red,299,199,149,55,149,19-03-2022,12,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,1,,,0,FALSE
2378,2378,Lia Babydoll Nightie 1010Blk,399,199,199,85,199,29-12-2022,3,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,3,,,0,FALSE
2379,2379,Lia Babydoll Nightie 1010Navy,399,199,199,85,199,03-09-2022,7,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,1,,,0,FALSE
2380,2380,Lia Babydoll Nightie 1010Pink,399,199,199,85,199,26-10-2022,6,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,1,,,0,FALSE
2381,2381,Lia Babydoll Nightie 1010Purple,399,199,199,85,199,19-03-2022,6,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,0,,,0,FALSE
2382,2382,Lia Babydoll Nightie 1010Red,399,199,199,85,199,14-06-2022,7,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,0,,,0,FALSE
2383,2383,Lia Babydoll Nightie 1011Blk ME11,399,199,199,95,199,23-05-2022,10,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,3,,,0,FALSE
2384,2384,Lia Babydoll Nightie 1011Pink ME11,399,199,199,95,199,27-12-2022,12,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,1,,,0,FALSE
2385,2385,Lia Babydoll Nightie 1011Red ME11,399,199,199,95,199,11-04-2022,1,Pcs,,0,0,1,01-01-2100,Mohan Enterprises,0,,,0,FALSE
